0,1,2,3,4,5,6,7,8
5.0,10.0,86.9,0.02269479375853925,14.63750131659003,42.354017511555625,14.66281611721899,58102.0,63.25951404661285
10.0,10.0,81.5,0.046341394396237245,5.404941078888469,36.8762565324998,5.520392587462732,58735.0,42.73731797182647
15.0,10.0,43.4,0.06914723998793568,4.416218688214097,34.37499318399534,4.646741625893319,58735.0,47.23713062992234
20.0,10.0,34.5,0.09217665959942863,3.421457291942505,32.8474969282269,3.7158157598927533,58615.0,47.36074710679017
25.0,10.0,34.5,0.11554314785200281,3.0618243277979094,31.788658147414363,3.489604027289415,58615.0,45.53512164866737
30.0,10.0,34.5,0.13875116118619926,2.822267441301226,31.03247056886832,3.4021618154438236,58615.0,44.453665341395435
35.0,10.0,34.5,0.162243593773303,2.6127397788245053,30.4606458557356,3.348711415621721,58615.0,43.900998599848776
40.0,10.0,34.5,0.18597208843179275,2.4332396395997504,30.013525357349533,3.3260405154183372,58615.0,43.62831282870149
45.0,10.0,34.5,0.21026871688655702,2.3138217591668875,29.622714024039503,3.386815364509604,58615.0,43.48847659274365
50.0,10.0,34.5,0.2346398110416303,2.1944095479606824,29.375194440956577,3.4390693207116048,58615.0,43.655673237158275
55.0,10.0,34.5,0.2603872184143567,2.105061709979723,29.114074176428915,3.538739055886796,58615.0,43.79133530254775
60.0,10.0,34.5,0.2858348928182193,2.0157184073800907,28.92549114695733,3.628009446422628,58615.0,44.07633551023363
65.0,10.0,34.5,0.31527107300331886,1.9263694355538001,28.724448576027044,3.7008690616941546,58615.0,44.537353146736464
70.0,10.0,34.5,0.3425221039355747,1.8671194192353715,28.509016538563046,3.7452242174996155,58615.0,44.955110036784134
75.0,10.0,34.5,0.36718545542660214,1.807876205988933,28.37628218362294,3.746716084816992,58615.0,45.58693056762495
80.0,10.0,34.5,0.3989123455045093,1.7486329927424946,28.334987568894096,3.7391626991623115,58615.0,46.18140370552212
85.0,10.0,34.5,0.4292306329117347,1.689382976424066,28.182749442630854,3.785520759946883,58615.0,46.722733718111755
90.0,10.0,34.5,0.45787803529667526,1.6603067494053916,28.126700317342582,3.7585419519625347,58615.0,47.19580662754382
95.0,10.0,34.5,0.49115660270957706,1.6010436938656487,28.063660547247217,3.789995608821921,58615.0,47.969169005733825
100.0,10.0,34.5,0.5233685875288616,1.5719850414496153,27.992816782810838,3.814168471545048,58615.0,48.70396572848452
5.0,20.0,69.0,0.01942169433871025,4.992701929638577,32.67932898662811,5.063342628801654,58615.0,46.62099820809378
10.0,20.0,34.5,0.045177827153479864,3.4383452253068936,32.7789375771841,3.6026954785156566,58615.0,46.96386162492637
15.0,20.0,34.5,0.06798194298021888,2.835504736260157,30.884600469999928,3.1594805504221943,58615.0,43.47721413556015
