0,1,2,3,4,5,6,7,8
20.0,50.0,10.68,0.00035554450122077193,0.17866903949999993,23.017978872415227,0.1790245840012207,76071.0,23.986626764285727
25.0,50.0,10.68,0.0004242831983261701,0.15881692399999994,22.701615087961933,0.15924678420576374,76071.0,23.616214558327137
30.0,50.0,6.09,0.000521743172803104,0.15620818675,23.422132341749148,0.15677445390093522,76076.0,24.525331802306724
35.0,50.0,6.09,0.0006259982771207649,0.14200744250000003,23.425490127422655,0.14263344077712078,76076.0,24.182659368470393
40.0,50.0,5.34,0.0007048888177155537,0.12356415224999995,23.106976262028784,0.1242690410677155,76071.0,24.085255380629803
45.0,50.0,5.34,0.0008218970701240454,0.12356415224999995,23.11044146722616,0.12445487660112746,76071.0,24.09034371710512
50.0,50.0,5.34,0.0008409665449155728,0.10983480199999995,22.783891056090027,0.11068681177079917,76071.0,23.70976792781179
55.0,50.0,8.3,0.0009814515032552634,0.10035871124999998,22.05034487787554,0.10135439908587182,76894.0,22.880937415148942
60.0,50.0,8.3,0.001166538689815364,0.10035871124999998,22.052807542532364,0.10154217085077506,76894.0,22.88538269769967
65.0,50.0,8.3,0.0010507002460434856,0.09926057749999996,22.055479930192295,0.10031127774604344,76894.0,22.890205913380548
70.0,50.0,8.3,0.0011266492766073561,0.09926057749999996,22.058361400269817,0.10047776231923052,76894.0,22.895405737102724
75.0,50.0,8.3,0.001149106956296455,0.09926057749999996,21.7073717191644,0.10065633330100276,76894.0,22.900980787095627
80.0,50.0,5.34,0.0013738141590289449,0.09599295999999996,22.46413418456467,0.0973667741590289,76071.0,23.344363620427863
85.0,50.0,5.34,0.0015492730168780253,0.09599295999999996,22.467906016995038,0.09754223301687799,76071.0,23.350282229780476
90.0,50.0,5.34,0.0014770350336984006,0.08237610149999997,22.471899775285113,0.08385313653369837,76071.0,22.943787539663795
95.0,50.0,5.34,0.0014707498179577986,0.08237610149999997,22.12063837025072,0.0840201442382227,76071.0,22.94867064939499
100.0,50.0,5.34,0.001606276824556959,0.08237610149999997,22.12374776041186,0.0841959285216223,76071.0,22.953808625426444
20.0,60.0,10.68,0.00036062182269347946,0.1777301244,22.68901970231883,0.17820100659203908,76071.0,23.971343735739847
25.0,60.0,6.09,0.00048095704159239875,0.15538730460000005,23.406461742305986,0.15590930562575894,76076.0,24.504519928627417
