0,1,2,3,4,5,6,7,8
20.0,20.0,69.0,0.0817517915716649,2.5838733243750007,29.101596331813855,2.8180037751104345,77616.0,36.17876885058389
25.0,20.0,69.0,0.10165029998995397,2.3211065456250006,28.480514373717398,2.650618973515187,77616.0,35.101671405553304
30.0,20.0,69.0,0.12063081874829974,2.1459286931250006,28.26057572331849,2.5826250385330924,77616.0,34.2838996067817
35.0,20.0,34.5,0.14304734480583736,1.9300932000000004,30.531838886533237,2.3136713153173463,77615.0,37.702794390621904
40.0,20.0,34.5,0.1623011546900892,1.7793046687500003,30.149147448402434,2.2455302991200585,77615.0,37.35552682828022
45.0,20.0,34.5,0.1815052754762277,1.6888315500000004,29.74053738758269,2.250535781690909,77615.0,36.87264633511673
50.0,20.0,34.5,0.20202954179974558,1.5983584312500003,29.520730277045594,2.2549856558083645,77615.0,36.82803441181042
55.0,20.0,34.5,0.21945898289063576,1.5380430187500003,29.207564626288452,2.3016061832514354,77615.0,36.63205782297783
60.0,20.0,34.5,0.2401299694555564,1.4777276062500002,28.9793168799498,2.3483782790482817,77615.0,36.585432917743844
65.0,20.0,34.5,0.2622177440765587,1.3872544875000004,28.745871083910146,2.3393402854175163,77615.0,36.703415582689175
70.0,20.0,34.5,0.28239978785689523,1.3269390750000003,28.50642026263028,2.3751827284677587,77615.0,36.816364310152835
75.0,20.0,34.5,0.3003995915397962,1.2967813687500003,28.34026592199004,2.467219626653254,77615.0,36.91517270506357
80.0,20.0,34.5,0.3210879925285276,1.2364659562500002,28.169804547710942,2.491874434950466,77615.0,37.205479601526505
85.0,20.0,34.5,0.34379422683955085,1.2063082500000002,27.994511761197025,2.572044349707073,77615.0,37.49064932519381
90.0,20.0,34.5,0.36138489559302694,1.1761505437500002,27.89854011566575,2.6310971802414507,77615.0,37.76453542304954
95.0,20.0,34.5,0.3833471604962232,1.1459928375000001,27.799974264167147,2.614020822098216,77615.0,38.2781146358866
100.0,20.0,34.5,0.40406491113380355,1.1158351312500003,27.6106682338328,2.653180416871445,77615.0,38.527410301032575
20.0,30.0,69.0,0.10052918852498194,2.109213480769231,27.960983405677453,2.4730086015417028,77616.0,33.857141561261955
25.0,30.0,34.5,0.12620378553168635,1.8081455769230768,29.98157141593058,2.1593515905166414,77615.0,37.00571237981238
30.0,30.0,41.4,0.15063870670189977,1.5400870769230766,27.242166253637937,2.0284935252033933,77212.0,35.425191395549525
35.0,30.0,41.4,0.175519975544931,1.4061664615384613,26.88716952191058,2.0099412238100935,77212.0,35.044297517386475
40.0,30.0,20.7,0.19970188746618434,1.4524448076923075,28.78697102707911,1.9498541823813496,77111.0,38.934556993943914
45.0,30.0,31.8,0.2275459592859635,1.2067598653846154,26.325200307638895,1.9669021324972407,77733.0,36.53787458789408
50.0,30.0,31.8,0.25417977978116313,1.1701913846153846,26.152214777287817,2.04047665395216,77733.0,37.05159898224194
55.0,30.0,31.8,0.2771603019595299,1.097054423076923,25.973457274551812,2.116088050567188,77733.0,37.576332652844
60.0,30.0,31.8,0.30252735209737813,1.0604859423076922,25.78781914889531,2.186238813824231,77733.0,38.093098410683595
65.0,30.0,31.8,0.3300571132392238,1.0239174615384616,25.683338910008388,2.206778361371477,77733.0,38.20160450701263
70.0,30.0,31.8,0.3520903152162065,0.9873489807692308,25.57478459128066,2.3230868567627834,77733.0,39.02370092981927
75.0,30.0,20.7,0.37398337045993885,0.9397928846153845,27.205419868877946,2.2397891231500053,77727.0,41.52979206588381
80.0,30.0,20.7,0.4029358620453709,0.888993269230769,27.03019062385388,2.251620939352912,77727.0,42.123325451466165
85.0,30.0,20.7,0.4302881163993786,0.8635934615384614,26.93874261816552,2.315625066795031,77727.0,42.68477200684652
90.0,30.0,20.7,0.45580941900280275,0.8381936538461536,26.84295224258201,2.3645451492171556,77727.0,43.607125952665534
95.0,30.0,20.7,0.47929386848436084,0.8381936538461536,26.742325692252745,2.355002161370182,77727.0,44.53620119289045
100.0,30.0,20.7,0.5108209501719584,0.812793846153846,26.735167496372434,2.3963070761130956,77727.0,44.99312408468528
20.0,40.0,41.4,0.11749895776565544,1.6724537899999998,27.461763539496694,2.0332857751032662,77212.0,35.436106320862955
25.0,40.0,31.8,0.14726042115469998,1.45392541125,27.06086417617764,1.9316393647464656,77733.0,36.29052421858184
30.0,40.0,31.8,0.1771512698903836,1.3048048562499999,26.639080576351596,1.8916593990747088,77733.0,36.0091706375796
35.0,40.0,31.8,0.2064841601256543,1.2302445787499998,26.32335009709423,1.9542957676871753,77733.0,36.44953309043384
40.0,40.0,31.8,0.2379416275657678,1.15568430125,26.077932607866146,1.9786394989514955,77733.0,36.620041441075145
